,ccode,cname,con_true,labour_true,libdem_true,other_true,con_est,labour_est,libdem_est,other_est,winner,predicted_winner,correct
53,E14000583,Bosworth,63.8928298950195,17.3270473480225,16.1185150146484,2.66161036491394,36.3433585434549,11.7616157484173,18.6870388609457,9.78093951760214,con,con,1
54,E14000584,Bournemouth East,50.5865173339844,32.7150230407715,10.9956569671631,5.70280456542969,30.6475926533585,21.2599632257111,12.707394871265,12.2667999238523,con,con,1
55,E14000585,Bournemouth West,53.3962593078613,31.3200092315674,10.7249279022217,4.55880117416382,33.7278564307876,11.4854701896792,14.9231260335671,12.4848825093875,con,con,1
56,E14000586,Bracknell,58.6826133728027,22.1987113952637,14.25758934021,4.86108553409576,29.171042917494,17.2653105303886,15.0553511341945,14.0805076634272,con,con,1
57,E14000587,Bradford East,21.9106464385986,62.9752883911133,7.50497961044312,7.60908925533295,22.0401475726852,29.3741575416725,12.1047024479818,9.92224780052297,labour,labour,1
58,E14000588,Bradford South,40.3714065551758,46.2746276855469,3.78702092170715,9.56694650650024,29.1073087277807,20.9855060321236,6.49282916164363,16.0968228678015,labour,con,0
59,E14000589,Bradford West,15.1758880615234,76.2206039428711,3.0478298664093,5.55568104982376,20.6317946852099,24.6171286503276,11.4924957239664,13.5474419647452,labour,labour,1
60,E14000590,Braintree,67.5498580932617,18.6914596557617,9.4635534286499,4.29513454437256,37.0393964984279,12.1380366058924,11.6439370860124,13.6824162863695,con,con,1
61,E14000591,Brent Central,22.2034511566162,64.6808624267578,9.85915470123291,3.25653338432312,17.0363024022244,42.9314857049568,9.72782453897652,12.1544433353206,labour,labour,1
62,E14000592,Brent North,36.2998504638672,51.8726272583008,7.83554029464722,3.99198138713837,32.7131643047456,23.3170248124186,8.80411995109611,10.4124621957712,labour,con,0
63,E14000593,Brentford and Isleworth,32.1503295898438,50.1765899658203,12.5398616790771,5.13321673870087,21.5077448394739,34.4038038301352,15.3379159889954,9.84486982419764,labour,labour,1
64,E14000594,Brentwood and Ongar,68.571647644043,13.6792001724243,13.5734376907349,4.17571604251862,35.2580631241063,12.1090898509794,17.5328950034719,11.2091557551555,con,con,1
65,E14000595,Bridgwater and West Somerset,62.1435508728027,19.7530002593994,13.538125038147,4.56532299518585,36.2025865392655,15.501192303573,9.93118059546183,13.6344477815304,con,con,1
66,E14000596,Brigg and Goole,71.2893447875977,20.7363700866699,5.0228099822998,2.95147681236267,37.8792714143555,18.083465967945,8.03252849252578,12.9621502607962,con,con,1
67,E14000597,"Brighton, Kemptown",34.9700202941895,51.5793380737305,6.10718488693237,7.34345698356628,23.9840632542748,31.6384549207856,12.8980011896514,10.8431075560832,labour,labour,1
68,E14000598,"Brighton, Pavilion",17.5454330444336,22.7783718109131,,59.6761988401413,16.7240150999364,25.1547148385744,8.06698921348,27.0853943043592,other,other,1
69,E14000599,Bristol East,32.4481353759766,53.14453125,6.76266479492188,7.64466762542725,27.231891662439,17.6518217774233,19.2566134838633,11.0672791491295,labour,con,0
70,E14000600,Bristol North West,38.7187995910645,48.9039993286133,8.83958148956299,3.53762173652649,22.0639727246906,22.9656232995625,19.8018470614534,12.5769535205163,labour,labour,1
71,E14000601,Bristol South,32.6762809753418,50.5380821228027,7.65816354751587,9.12747287750244,20.6946687699746,41.7145174409017,9.06403332952335,9.75897693384105,labour,labour,1
72,E14000602,Bristol West,11.6804361343384,62.2656517028809,,26.0539137125015,17.0432199456744,35.849698417467,15.765159011835,11.6245607917058,labour,labour,1
73,E14000603,Broadland,59.5573654174805,21.1892509460449,16.138090133667,3.11529225111008,37.8526625029013,16.5483029414456,11.9427472268944,10.9934881763097,con,con,1
74,E14000604,Bromley and Chislehurst,52.5786743164062,28.6770858764648,14.5305709838867,4.21366810798645,30.314924316997,21.6458376181864,14.9790129599043,11.3251166723592,con,con,1
75,E14000605,Bromsgrove,63.399169921875,20.8247356414795,12.4907875061035,3.28530359268188,31.2166420474932,21.2216132390615,11.2938419152767,14.7074184998892,con,con,1
76,E14000606,Broxbourne,65.5825805664062,23.1747531890869,8.49997806549072,2.74268841743469,29.6124411733561,18.7417244105055,14.5719379287993,11.8271135037071,con,con,1
77,E14000607,Broxtowe,48.1292533874512,38.4842262268066,,13.3865242004395,32.9481058278231,25.1062338553804,8.79505361419229,12.7846356413087,con,con,1
78,E14000608,Buckingham,58.3614349365234,12.0363073348999,26.1968555450439,3.40540194511414,35.7958698386441,15.2134824767863,14.6641290552381,12.1122460642809,con,con,1
79,E14000609,Burnley,40.3242340087891,36.856143951416,8.98060703277588,13.8390110731125,29.2924050115066,20.2611109777711,8.11507079864885,15.7414377864387,con,con,1
80,E14000610,Burton,60.6508255004883,30.9081192016602,5.50084114074707,2.94021081924438,37.947577768385,13.1999045460158,7.93696365635282,14.1412183128224,con,con,1
81,E14000611,Bury North,46.2415390014648,46.0173797607422,3.38165283203125,4.35942876338959,31.8106210336677,28.7320935447556,6.90180295944854,12.5199955165797,con,con,1
82,E14000612,Bury South,43.827823638916,43.028205871582,4.60476589202881,8.53920519351959,25.6700868662617,22.5108668348651,16.4584486863182,12.2475319519074,con,con,1
83,E14000613,Bury St Edmunds,60.9616355895996,20.6304378509521,,18.407928943634,29.3678073854961,21.2487531978726,7.43522067570095,18.9115425699462,con,con,1
84,E14000614,Calder Valley,51.8765258789062,41.8856964111328,4.99022388458252,1.24755597114563,31.6453667479419,27.2741086377162,10.3334617881607,10.8698345392439,con,con,1
85,E14000615,Camberwell and Peckham,11.4671106338501,71.2631912231445,9.00481510162354,8.26488707959652,16.0585475654067,36.0302985580216,17.923312792932,10.9803642532286,labour,labour,1
86,E14000616,Camborne and Redruth,53.1379699707031,35.8647537231445,6.95693635940552,4.04034388065338,24.0358193836059,20.9954037527332,13.7551678177625,17.8292321855747,con,con,1
87,E14000617,Cambridge,15.5260667800903,47.9740905761719,30.0340595245361,6.46578174829483,19.3562753557551,22.188610537499,25.626191686033,10.7486681031928,labour,libdem,0
88,E14000618,Cannock Chase,68.3091125488281,25.3859615325928,,6.30492496490479,35.6671432069137,13.745607360186,8.26347666550133,15.6816976464855,con,con,1
89,E14000619,Canterbury,45.2181739807129,48.2724189758301,5.66932249069214,0.840084493160248,33.3865167424691,23.4982434549271,11.0411323378507,9.55112479854125,labour,con,0
90,E14000620,Carlisle,55.1839179992676,35.7800979614258,6.59855842590332,2.4374315738678,35.9660850814242,19.0487163705988,9.86099290022063,10.5107279717712,con,con,1
91,E14000621,Carshalton and Wallington,42.4090576171875,12.3854331970215,41.1279487609863,4.07755905389786,29.8140540063868,10.4473508431995,19.9988996616884,14.5976006128654,con,con,1
92,E14000622,Castle Point,76.7238082885742,16.5706806182861,6.70551300048828,0.0,33.86190708995,17.6910934472096,9.78196117658175,13.5953385442597,con,con,1
93,E14000623,Central Devon,55.2675971984863,24.7520313262939,15.1019420623779,4.87842655181885,31.8166896109337,11.9899576726485,18.3195451421492,15.3062280746091,con,con,1
94,E14000624,Central Suffolk and North Ipswich,62.6720008850098,21.0879993438721,11.5288887023926,4.71111106872559,34.5371861264093,19.2744341905387,12.0950631644891,11.9735702331899,con,con,1
95,E14000625,Charnwood,63.4353828430176,22.9820289611816,8.77088356018066,4.81170415878296,36.1907099304995,19.8625868329698,11.1079649354157,11.4230838798903,con,con,1
96,E14000626,Chatham and Aylesford,66.5805282592773,23.8024921417236,6.61282920837402,3.00415322184563,32.9867833054469,18.1814143103722,11.1242901019097,11.5552285829699,con,con,1
97,E14000627,Cheadle,45.9617538452148,12.2551555633545,41.783088684082,0.0,33.3687295015625,20.4009982808433,18.5407430642464,9.47672171021275,con,con,1
98,E14000628,Chelmsford,55.9049072265625,18.0228271484375,25.0568962097168,1.0153706073761,29.262505831577,13.1470838818857,21.6010140653132,11.5233570091303,con,con,1
99,E14000629,Chelsea and Fulham,49.8601036071777,23.2203502655029,25.8516483306885,1.06789684295654,27.4316023304037,17.0980919622001,23.5779709441503,10.6209948650366,con,con,1
100,E14000630,Cheltenham,47.9909706115723,4.92107105255127,46.3382568359375,0.749700963497162,25.9456095471531,11.202468556153,33.6438658025131,8.83770192749644,con,libdem,0
101,E14000631,Chesham and Amersham,55.4009132385254,12.8688154220581,26.2673969268799,5.46287155151367,30.9348670158794,15.5420403861743,22.164117290772,11.3688991045789,con,con,1
102,E14000632,Chesterfield,37.0026092529297,40.2137832641602,8.8191032409668,13.9645017981529,23.301179773172,19.5598232251104,13.3258912596232,18.8858969090142,labour,con,0
103,E14000633,Chichester,57.8057899475098,14.8082227706909,22.7160663604736,4.66992151737213,33.7055399019522,10.5947679515737,24.7090678373932,9.89351925766754,con,con,1
104,E14000634,Chingford and Woodford Green,48.4703979492188,45.8653297424316,5.66427230834961,0.0,25.0286547904238,23.466604969015,13.091524002323,15.1056701678647,con,con,1
105,E14000635,Chippenham,54.2811622619629,11.2068510055542,34.5119895935059,0.0,35.6981641438893,12.9910907741148,20.2785191264353,9.55463502242052,con,con,1
106,E14000636,Chipping Barnet,44.7202491760254,42.6149482727051,10.3041563034058,2.36064544320107,28.070175104913,29.7618020809989,15.5841295377243,8.66774775697982,con,labour,0
107,E14000637,Chorley,,67.2962112426758,,32.7037878036499,23.1973916151442,29.2793607666803,8.52522904548474,18.1952159724014,labour,labour,1
108,E14000638,Christchurch,65.2422485351562,12.6426830291748,17.8572120666504,4.25785875320435,38.5448272136006,10.304992640008,14.8566229121961,13.4928304284586,con,con,1
109,E14000639,Cities of London and Westminster,39.9059066772461,27.2078285217285,30.6532764434814,2.23298919200897,20.0501035506313,25.4189492383518,24.0138964242867,11.4927240739158,con,labour,0
110,E14000640,City of Chester,38.3394432067871,49.6370964050293,6.84384202957153,5.17961859703064,19.9234935449025,37.1374948309124,13.7268989264104,10.5294319372607,labour,labour,1
111,E14000641,City of Durham,31.7362213134766,42.0209159851074,16.2406101226807,10.0022518634796,21.0599589529955,37.4571238192601,11.9414694986595,10.32345618929,labour,labour,1
112,E14000642,Clacton,72.2612991333008,15.4829216003418,5.84057378768921,6.41520690917969,39.0676762751879,10.18353620053,10.7260708673395,14.2810739438105,con,con,1
113,E14000643,Cleethorpes,68.9894027709961,22.769157409668,5.47055387496948,2.77088403701782,45.6907955000434,11.0670982583014,8.18248130992106,11.1675951371189,con,con,1
114,E14000644,Colchester,50.4318656921387,32.7768707275391,13.9246435165405,2.86661791801453,33.646303435339,21.0488705379558,10.7118228977415,9.84374334212404,con,con,1
115,E14000645,Colne Valley,48.4168663024902,40.0364570617676,6.26519107818604,5.2814821600914,34.0925355065115,23.0123095698868,10.0650102477558,11.0925030185071,con,con,1
116,E14000646,Congleton,58.9642333984375,26.5336418151855,10.5288906097412,3.97323203086853,36.4933936214758,19.8229871911723,11.2952872106075,11.8954552359616,con,con,1
117,E14000647,Copeland,53.7497329711914,40.011287689209,4.43994998931885,1.79902637004852,35.7587630425431,22.122187458251,7.26548622340636,13.3406489231477,con,con,1
118,E14000648,Corby,55.2459716796875,38.2670516967773,6.48697853088379,0.0,33.2666470982523,18.9489803622923,14.039040897837,9.71288296736916,con,con,1
119,E14000649,Coventry North East,35.3703536987305,52.6775245666504,4.63729667663574,7.31482315063477,27.9742800788739,25.3369348899226,8.14795747916121,12.4954233503835,labour,con,0
120,E14000650,Coventry North West,43.3771781921387,43.8128356933594,5.69076728820801,7.1192193031311,29.3020202004882,29.0037486471139,10.13459589989,10.0907149914315,labour,con,0
121,E14000651,Coventry South,42.4984436035156,43.3886871337891,7.54373502731323,6.56913238763809,22.849239173751,29.4877706973478,13.1448866139722,11.5829874221027,labour,labour,1
122,E14000652,Crawley,54.1894607543945,37.435619354248,5.46704339981079,2.90787386894226,27.7680677448982,26.6227472527703,9.40190633327718,11.8421501698272,con,con,1
123,E14000653,Crewe and Nantwich,53.1240768432617,37.3778495788574,4.84527683258057,4.6527983546257,27.6973954841123,25.8667127735674,12.624657057992,11.3683817874092,con,con,1
124,E14000654,Croydon Central,39.1803131103516,50.1878089904785,6.53529453277588,4.09658634662628,27.8579126351984,22.8212004704383,12.0024257618571,12.9512902136077,labour,con,0
125,E14000655,Croydon North,21.259147644043,65.6278686523438,8.04905700683594,5.06392872333527,20.0942903868779,34.920109528324,13.932139820353,9.53976149175609,labour,labour,1
126,E14000656,Croydon South,52.2002105712891,31.4127826690674,12.640251159668,3.74675714969635,27.8006158754009,22.3072970228183,21.1511589123968,9.41211899300508,con,con,1
127,E14000657,Dagenham and Rainham,43.8436050415039,44.5135459899902,2.70264101028442,8.94020819664001,31.8475844575419,19.5854353006724,9.79511208185135,11.5381055160401,labour,con,0
128,E14000658,Darlington,48.0504837036133,40.4777221679688,4.8209114074707,6.65088039636612,27.3242490835605,23.3347933932089,11.073527952634,14.3449232796137,con,con,1
129,E14000659,Dartford,62.9472618103027,27.4808883666992,6.91557312011719,2.65627598762512,37.7502565461321,15.749552771831,10.0234358788933,11.6160666389905,con,con,1
130,E14000660,Daventry,64.552375793457,19.1192111968994,12.2502307891846,4.07818412780762,34.9190754435213,13.6570122170148,16.803542960049,11.0568867708434,con,con,1
131,E14000661,Denton and Reddish,34.0572204589844,50.0596046447754,4.25520896911621,11.6279667019844,29.4374937545523,23.0261393476868,10.6603255577662,12.6118262252286,labour,con,0
132,E14000662,Derby North,45.2155609130859,39.8132591247559,7.33777141571045,7.63340890407562,31.4126524851148,24.4375138356074,8.796761318216,12.1461353613077,con,con,1
133,E14000663,Derby South,36.9059371948242,51.0809669494629,6.17257785797119,5.84051609039307,27.3116346385446,18.1283449276048,8.41206963038388,16.9997562755901,labour,con,0
134,E14000664,Derbyshire Dales,58.6932182312012,23.9423370361328,13.2497596740723,4.11468315124512,34.6706458243927,19.5481459784636,14.5688734543877,11.8916759313494,con,con,1
135,E14000665,Devizes,63.0961227416992,15.3825016021729,16.0085582733154,5.51281547546387,27.495324679351,22.2941086559719,10.9273602409132,15.9691512044215,con,con,1
136,E14000666,Dewsbury,46.4257202148438,43.6574516296387,4.26678943634033,5.65003782510757,27.9178253735912,28.5038410672551,8.25451665453833,12.8596094579504,con,labour,0
137,E14000667,Don Valley,43.1564559936523,35.1673736572266,4.19702005386353,17.4791468381882,31.4029758233283,16.6795775697691,12.4111055871519,13.8371950695182,con,con,1
138,E14000668,Doncaster Central,34.5350036621094,40.0134696960449,4.20384311676025,21.2476861476898,24.11052465413,28.9901750452511,9.54728476411482,13.1720223807561,labour,labour,1
139,E14000669,Doncaster North,32.8517379760742,38.675121307373,3.62671399116516,24.8464293479919,23.6934696876591,25.0964192055371,9.10971631707143,16.8315514742835,labour,labour,1
140,E14000670,Dover,56.8627853393555,32.646297454834,5.70994663238525,4.78097081184387,34.8283293540436,15.9364669937425,12.4734357745669,12.4335112569918,con,con,1
141,E14000671,Dudley North,63.0629196166992,31.6241416931152,3.29844045639038,2.01450228691101,31.889746283583,25.4379417206884,6.83366886340596,12.1953957508214,con,con,1
142,E14000672,Dudley South,67.8997192382812,25.3444881439209,4.39632511138916,2.3594708442688,34.8020988194493,22.113781371271,9.81681841289578,9.63876554977588,con,con,1
143,E14000673,Dulwich and West Norwood,16.4222450256348,65.4756393432617,,18.1021193563938,17.1552333010123,41.9923904418526,14.4063253483701,10.8251645468493,labour,labour,1
144,E14000674,Ealing Central and Acton,27.0622367858887,51.3292083740234,17.2313747406006,4.37717831134796,23.341078237703,27.0415827027465,18.8871613932965,10.781174188049,labour,labour,1
145,E14000675,Ealing North,31.7684497833252,56.4888877868652,8.80498027801514,2.93768000602722,28.4440283669994,24.2390163865377,14.2720961700208,9.97927774629711,labour,con,0
146,E14000676,"Ealing, Southall",22.7254428863525,60.8238410949707,9.31615257263184,7.13456654548645,26.2416061062628,20.3936700832372,15.1838236179029,11.6749716469282,labour,con,0
147,E14000677,Easington,26.4349555969238,45.4645347595215,4.41257286071777,23.687940120697,19.2200310491541,34.4125959936294,9.84406375397858,15.2052547653034,labour,labour,1
148,E14000678,East Devon,50.8435668945312,4.47926616668701,2.76403474807739,41.9131309986115,40.598834245423,11.1780942127256,6.88465279241114,18.1539768971015,con,con,1
149,E14000679,East Ham,15.6092109680176,76.339973449707,3.95035529136658,4.10046124458313,22.893723053411,35.843416213168,9.3975735343887,9.7698020400357,labour,labour,1
150,E14000680,East Hampshire,58.7854804992676,11.0501804351807,24.1673259735107,5.99701181054115,33.2383632426927,11.1286728209808,21.338620536431,12.2955279758585,con,con,1
151,E14000681,East Surrey,59.6816902160645,13.816385269165,19.4069347381592,7.09499049186707,27.2287942828495,14.6558802967394,23.4607583967517,12.442222973156,con,con,1
152,E14000682,East Worthing and Shoreham,51.0220603942871,36.9541511535645,7.76803207397461,4.25575953722,33.1339023750441,21.3475058176816,11.2330163977195,12.0498036526279,con,con,1
153,E14000683,East Yorkshire,64.4090270996094,21.2264785766602,7.99522495269775,6.36926984786987,38.6820492037468,18.9833613751705,8.5614455131955,12.4603646000577,con,con,1
154,E14000684,Eastbourne,48.8827209472656,6.97935962677002,41.0273170471191,3.11060345172882,32.0269123661063,12.0744358981837,17.0535043394783,14.1988937608461,con,con,1
155,E14000685,Eastleigh,55.434024810791,12.8181648254395,28.9684772491455,2.77933216094971,33.1464009970717,12.5979942942623,19.2693662591228,11.2742745074758,con,con,1
156,E14000686,Eddisbury,56.8141059875488,21.9969425201416,18.0891418457031,3.09980922937393,27.5722490836614,19.0937944852585,17.271913739175,13.6580096707871,con,con,1
157,E14000687,Edmonton,25.2894077301025,64.9884796142578,5.31717109680176,4.40494759380817,25.1776269567613,25.0508349928615,13.5271867516557,10.1666214847803,labour,con,0
158,E14000688,Ellesmere Port and Neston,35.3608474731445,53.3397598266602,4.93578958511353,6.36359918117523,26.0366529678742,32.4795927212676,9.84572637798148,11.93460427694,labour,labour,1
159,E14000689,Elmet and Rothwell,57.9235725402832,28.1202220916748,8.8535852432251,5.10261917114258,30.5770188178347,29.921986721045,9.77711161301267,11.7616496108947,con,con,1
160,E14000690,Eltham,39.7193794250488,47.0370101928711,6.73167181015015,6.5119366645813,27.2863679746607,31.9960680008722,10.1332886774015,10.4213524004284,labour,labour,1
161,E14000691,Enfield North,37.3984451293945,51.8091011047363,6.54827976226807,4.24417316913605,23.7835252770829,25.7785172199905,12.9544399458961,12.8068422571912,labour,labour,1
162,E14000692,"Enfield, Southgate",39.0747947692871,48.4876022338867,9.18859481811523,3.24900579452515,22.95579171989,37.3092795279584,12.7009700060112,9.67028443296477,labour,labour,1
163,E14000693,Epping Forest,64.3829040527344,20.2733345031738,10.7165594100952,4.62719810009003,34.0028280951343,21.4290202580214,11.932560377872,10.4045058724123,con,con,1
164,E14000694,Epsom and Ewell,53.5213890075684,17.200719833374,23.4579734802246,5.8199188709259,34.2760102000072,10.8638096618878,21.2826107563811,12.2531433803465,con,con,1
165,E14000695,Erewash,56.4592132568359,34.7318382263184,5.09484958648682,3.71409833431244,27.8785258003161,16.464988193697,18.2672892097421,12.3319224682229,con,con,1
166,E14000696,Erith and Thamesmead,38.9619178771973,48.0427207946777,4.79412317276001,8.20123732089996,19.5973983061748,36.3450594426246,11.8829325923992,11.3740482749244,labour,labour,1
167,E14000697,Esher and Walton,49.3500747680664,4.49876356124878,45.0019035339355,1.14926135540009,29.0066441790927,13.3598967094395,29.8581069394221,9.50994613146781,con,libdem,0
168,E14000698,Exeter,34.6650772094727,53.1783866882324,,12.156535089016,20.4546724408518,33.3937958512783,9.83889766932054,14.9696753499426,labour,labour,1
169,E14000699,Fareham,63.6838455200195,18.1187782287598,13.9842796325684,4.21310043334961,32.6975625116614,21.1513297653846,15.2546291609244,10.5700038750124,con,con,1
170,E14000700,Faversham and Mid Kent,63.2297515869141,19.6213836669922,12.2435207366943,4.90534621477127,30.2303259524928,13.7323809522017,17.3152320391891,14.4706823554161,con,con,1
171,E14000701,Feltham and Heston,35.592227935791,52.0298652648926,6.5403356552124,5.83756875991821,28.6167715088326,21.2201747519162,9.05004515256164,13.614841945129,labour,con,0
172,E14000702,Filton and Bradley Stoke,48.9153900146484,38.4115943908691,9.28709697723389,3.38592052459717,25.8821957971462,29.9683665834121,14.1495466914265,10.1412661263944,con,labour,0
173,E14000703,Finchley and Golders Green,43.8440170288086,24.219274520874,31.9367084503174,0.0,27.12424915508,16.125893113118,20.5232867395763,13.1858780066523,con,con,1
174,E14000704,Folkestone and Hythe,60.1355781555176,23.9742393493652,9.75341033935547,6.13676798343658,32.6766127108755,18.0362328079596,10.0451168269422,16.2512580784655,con,con,1
175,E14000705,Forest of Dean,59.601749420166,28.7731914520264,,11.6250605583191,36.0341978726757,20.1049491955772,9.01516268380043,12.7780691922489,con,con,1
176,E14000706,Fylde,60.9357223510742,25.3348770141602,8.03274822235107,5.69665014743805,25.625946021716,23.3573714565558,17.9836962545759,13.6432731440945,con,con,1
177,E14000707,Gainsborough,66.39697265625,21.4042224884033,10.1026525497437,2.09614849090576,35.8232187349106,15.070401579303,17.4335538550933,10.2088505463972,con,con,1
178,E14000708,Garston and Halewood,13.0405426025391,72.3436965942383,6.2333574295044,8.38240242004395,29.5969241795248,25.2712142576286,11.3052121781059,12.1032060050745,labour,con,0
179,E14000709,Gateshead,34.7358779907227,53.6112174987793,7.31943941116333,4.33346462249756,20.1185400872224,30.4623844630177,9.54841795874802,17.4567251858747,labour,labour,1
180,E14000710,Gedling,45.4787483215332,44.1194725036621,4.56228828430176,5.8394889831543,29.2822122255742,31.040826086185,7.94282717354469,11.5079358760038,con,labour,0
181,E14000711,Gillingham and Rainham,61.3016242980957,28.4041938781738,5.44627714157104,4.84790480136871,31.6942140280379,21.8793132358521,10.9017393715211,10.4352163485633,con,con,1
182,E14000712,Gloucester,54.235179901123,35.1201553344727,8.06859588623047,2.57607316970825,34.0851470834329,18.9798370576685,10.2302717372251,11.1628968534267,con,con,1
183,E14000713,Gosport,66.5098114013672,18.4673805236816,11.295482635498,3.72732353210449,36.8228875792558,16.3714882838621,8.93052676085239,13.0129082896602,con,con,1
184,E14000714,Grantham and Stamford,65.7000579833984,19.268611907959,10.9869117736816,4.04442644119263,42.3828838119279,16.3137913208107,10.1725127732072,8.46996532370698,con,con,1
185,E14000715,Gravesham,62.1951217651367,29.434398651123,5.43313694000244,2.93734216690063,32.9459923951323,16.8561707897072,7.5994113230994,15.4128412431103,con,con,1
186,E14000716,Great Grimsby,54.8553810119629,32.6986427307129,3.23389840126038,9.2120768725872,32.3960271890255,21.1505087735143,6.59446057928475,14.1711463070351,con,con,1
187,E14000717,Great Yarmouth,65.7885055541992,25.1484069824219,3.8217294216156,5.24136018753052,34.4966711796488,12.2460554831914,8.67939157532317,16.0306687946572,con,con,1
188,E14000718,Greenwich and Woolwich,22.0651359558105,56.8241729736328,13.6539907455444,7.45670181512833,18.3507927196424,28.8361737792779,17.9456339224906,13.0912838361188,labour,labour,1
189,E14000719,Guildford,44.8705062866211,7.69807863235474,39.1809158325195,8.25049877166748,32.560778067426,12.2492813025447,22.6053061834942,9.71866738646656,con,con,1
190,E14000720,Hackney North and Stoke Newington,11.9302196502686,70.2940368652344,7.53200626373291,10.2437397539616,16.2176824092019,34.9753806377603,16.7428031248504,10.9204163663533,labour,labour,1
191,E14000721,Hackney South and Shoreditch,10.8359813690186,73.2636489868164,8.91456508636475,6.98580072820187,14.6740567809667,40.4365117451499,17.5782127254521,10.1386052700731,labour,labour,1
192,E14000722,Halesowen and Rowley Regis,60.4723091125488,31.9589080810547,4.10438060760498,3.46439957618713,37.3472315981644,19.3473950121463,8.89769822408691,10.4812866539427,con,con,1
193,E14000723,Halifax,40.7400207519531,46.2697486877441,4.89904832839966,8.09117937088013,30.0154154671421,22.5229360100532,8.92436470615703,13.6308446194247,labour,con,0
194,E14000724,Haltemprice and Howden,62.3656578063965,21.5271511077881,10.4763050079346,5.63088846206665,40.7732650570485,15.5016370468094,12.4570218212715,10.7584845642385,con,con,1
195,E14000725,Halton,22.41845703125,63.4872207641602,3.89585089683533,10.198472738266,29.4032128370436,26.2539876940447,10.780915432011,10.7245200568111,labour,con,0
196,E14000726,Hammersmith,23.528844833374,57.8724555969238,13.3683567047119,5.2303432226181,20.71943320189,30.0094680332772,14.8229925873189,12.3228578346286,labour,labour,1
197,E14000727,Hampstead and Kilburn,24.2084178924561,48.9326477050781,22.864860534668,3.99407505989075,15.5664773650084,35.3547827198908,23.7889806474642,10.1399102545379,labour,labour,1
198,E14000728,Harborough,55.3010330200195,25.1574516296387,15.8812952041626,3.66021728515625,36.058868865388,18.2072494084052,14.3953026278622,9.41353327085166,con,con,1
199,E14000729,Harlow,63.4543533325195,31.0167465209961,5.52890157699585,0.0,28.840025724142,26.4966087721402,9.56757031506944,11.1457444218363,con,con,1
200,E14000730,Harrogate and Knaresborough,52.6230735778809,9.62467288970947,35.6306114196777,2.12164330482483,32.0070116539103,15.7139178249003,16.867965094464,13.6722962843682,con,con,1
201,E14000731,Harrow East,54.4240341186523,37.9159851074219,7.65997838973999,0.0,27.9124791643255,27.0036750399704,13.1565908788941,10.2433499825416,con,con,1
202,E14000732,Harrow West,34.3057441711426,52.4435501098633,8.99378108978271,4.25691723823547,29.3399390307958,25.4062096322877,12.716961802764,10.2842604538296,labour,con,0
203,E14000733,Hartlepool,28.922679901123,37.6830673217773,4.1328558921814,29.261399269104,28.1905117294488,19.7772383177975,9.42278500952501,16.9048138642243,labour,con,0
204,E14000734,Harwich and North Essex,61.2551193237305,22.4159488677979,11.2888011932373,5.04012477397919,29.0720494061818,16.889150859008,17.503287407905,13.1592911408631,con,con,1
205,E14000735,Hastings and Rye,49.5559577941895,42.1067161560059,7.29631090164185,1.04101407527924,26.326025792005,30.6436564121858,10.5450351711161,11.9975519508944,con,labour,0
206,E14000736,Havant,65.3865432739258,17.970365524292,12.4197654724121,4.22332954406738,36.6340291689231,12.1941612620958,13.4877279069196,11.6256710290706,con,con,1
207,E14000737,Hayes and Harlington,34.7411003112793,55.7916984558105,4.42560338973999,5.04159647226334,32.2918351975606,24.2499888471907,8.0002029869152,11.0259933068144,labour,con,0
208,E14000738,Hazel Grove,48.7745361328125,12.4421148300171,38.7833480834961,0.0,34.8328315869721,18.7531423847993,18.4453001210836,9.22925972637452,con,con,1
209,E14000739,Hemel Hempstead,56.4997749328613,28.0958061218262,12.3208055496216,3.08361434936523,37.4313676640521,13.4983736352406,9.53939699822306,13.469165778283,con,con,1
210,E14000740,Hemsworth,34.8008308410645,37.4883270263672,3.94925618171692,23.7615873813629,26.7504037120795,22.8703422201944,8.66240504783685,15.2635894737419,labour,con,0
211,E14000741,Hendon,48.8025436401367,41.1221046447754,8.40308666229248,1.6722651720047,22.5478609797089,27.4811650526201,18.5915713287896,9.7112735455821,con,labour,0
212,E14000742,Henley,54.7813949584961,9.69723796844482,30.8650588989258,4.6563081741333,31.7046951206285,12.4833198239746,22.4451090680963,12.3896177692743,con,con,1
213,E14000743,Hereford and South Herefordshire,61.2133903503418,21.5606498718262,12.4501466751099,4.77581262588501,38.0649540772428,19.5131525061013,11.5256386818904,9.05775222430254,con,con,1
214,E14000744,Hertford and Stortford,56.0987777709961,23.4499282836914,14.304256439209,6.14703625440598,32.8967044862857,16.3849537970735,10.3645063729379,15.3182796728986,con,con,1
215,E14000745,Hertsmere,62.5462112426758,21.7190570831299,12.5682430267334,3.16648483276367,36.8688529475596,17.9688205236212,9.06592897229927,13.3435665150253,con,con,1
216,E14000746,Hexham,54.500545501709,31.6424694061279,10.1235103607178,3.73347783088684,38.5627352539227,23.0928029335379,11.1133268884229,10.1621460354657,con,con,1
217,E14000747,Heywood and Middleton,43.0698280334473,41.6736869812012,4.36531352996826,10.8911726474762,28.5778939613392,24.50369080374,8.47083437827066,14.7717544238119,con,con,1
218,E14000748,High Peak,45.8604850769043,44.7713775634766,5.07632923126221,4.29180574417114,26.3802010630564,31.5890180083809,11.747476417754,12.0751615870937,con,labour,0
